#1
double Flow(530,2)
0	0.00101054
60.01	0.00101371
120.035	0.001012284
180.016	0.001013214
239.984	0.001014281
300.043	0.0010153
360.043	0.001015559
420.019	0.001015573
479.991	0.001016593
539.954	0.001018181
600.033	0.001019072
659.978	0.001020213
720.021	0.001021124
779.945	0.0010214
839.943	0.001021259
900.027	0.001021279
959.943	0.024351235
1020.023	0.291931387
1079.959	1.184602321
1140.027	1.847781771
1200.009	1.884403124
1259.999	1.928685325
1320.011	1.949067652
1379.996	1.964679865
1440.049	1.990423667
1499.953	1.993330154
1559.991	2.006321362
1620.005	2.033558802
1680.024	2.044658318
1740.021	2.050659305
1799.995	2.056822067
1860.008	2.060397347
1919.95	2.067863315
1980.006	2.077416452
2039.997	2.085777634
2099.948	2.100345924
2159.956	2.116759454
2219.988	2.117346924
2280.035	2.108183678
2340.017	2.107852412
2400.035	2.110558119
2459.944	2.114797598
2520.021	2.130413159
2579.942	2.148609793
2639.992	2.163119396
2699.996	2.172802592
2760.023	2.175731309
2820.033	2.177213814
2880.006	2.171352625
2939.946	2.16811582
3000.025	2.171510857
3059.947	2.162424054
3120.02	2.149078761
3179.986	2.159634527
3239.989	2.168508825
3300.038	2.25155884
3359.949	2.44257485
3420.023	2.555481678
3480.044	2.565724939
3540.001	2.563322746
3600.005	2.562823675
3660.025	2.560303102
3720.022	2.562633214
3779.991	2.567547765
3840.018	2.592007364
3900	2.660811796
3960.031	2.714934609
4019.997	2.731577781
4080.003	2.738055565
4140.005	2.809487958
4200.027	2.929633774
4259.992	2.979256486
4320.036	2.973681212
4379.994	2.967213401
4439.962	2.977022859
4500.21	2.981941873
4564.042	2.981399909
4623.999	2.990505327
4683.946	2.983021201
4743.954	2.979111497
4803.957	2.977379362
4864.01	2.969385893
4923.954	2.972895734
4984.032	2.976245545
5044.034	3.015919858
5103.989	3.075122038
5164.002	3.096189158
5223.983	3.100482979
5283.936	3.10170376
5343.967	3.097689503
5403.966	3.099532056
5466.936	3.100039299
5526.939	3.095589527
5586.941	3.091418814
5646.937	3.091915773
5707.04	3.095658123
5767.026	3.095949295
5827.021	3.100606389
5887.008	3.107537037
5947.008	3.10642315
6007.038	3.057480342
6067.035	2.975446699
6126.998	2.937808403
6186.936	2.933595893
6246.941	2.935597694
6306.939	2.931936452
6367.036	2.926280514
6427.041	2.928854573
6486.957	2.929096797
6546.937	2.929033168
6606.955	2.925452237
6666.937	2.925824252
6727.046	2.929966121
6787.031	2.929351082
6846.982	2.931614169
6907.041	2.935058471
6967.031	2.93142289
7026.938	2.93415314
7087.357	2.935865132
7147.087	2.936450687
7207.014	2.935459515
7266.978	2.932492492
7327.013	2.93098827
7387.044	2.931643705
7446.981	2.931473516
7506.945	2.928897391
7566.986	2.930931762
7630.023	2.928867577
7689.956	2.929215735
7749.998	2.896965919
7809.952	2.837929459
7870.023	2.870423987
7929.945	2.881207451
7989.938	2.695683876
8050.028	2.347799433
8109.984	1.880971358
8170.016	1.095023359
8230.013	0.547943817
8289.936	0.446029494
8350.002	0.510034328
8409.976	0.430991175
8470.03	0.248341556
8530.047	0.378816839
8589.983	0.471501887
8650.023	0.478177336
8710.041	0.481317269
8769.988	0.482268442
8830.011	0.482034189
8892.943	0.480912148
8952.953	0.478277411
9013.033	0.448846644
9073.157	0.404687443
9133.047	0.389950832
9193.023	0.391168675
9253.036	0.391416723
9313.05	0.388239734
9373.045	0.381780843
9432.962	0.379348202
9492.951	0.378965369
9552.964	0.391020137
9612.941	0.398254949
9672.999	0.388361421
9732.993	0.378472961
9796.544	0.366878876
9856.04	0.361205192
9916.032	0.36154582
9975.982	0.364665423
10035.959	0.366172902
10096.046	0.365038854
10155.987	0.362717717
10216.02	0.358562364
10275.975	0.354605508
10336.018	0.35446671
10396.019	0.358725228
10455.966	0.359653712
10516.001	0.356406002
10576.008	0.354736744
10636.041	0.351929323
10695.943	0.349419884
10755.946	0.351090997
10816.009	0.35385684
10876.046	0.354301007
10936.045	0.35105979
10995.993	0.349262747
11055.952	0.350945424
11115.948	0.35941435
11175.955	0.370763337
11235.993	0.374316365
11296.006	0.376204308
11355.993	0.380037881
11416.015	0.382672836
11475.942	0.382324502
11536.035	0.376489334
11596.012	0.365969008
11655.963	0.355505224
11715.959	0.347073489
11775.944	0.343002519
11835.988	0.342278891
11895.954	0.342666061
11955.941	0.346011226
12015.953	0.353488923
12076.011	0.361294224
12136.046	0.364178716
12196.047	0.364996675
12255.947	0.365745096
12316.033	0.369968193
12376.035	0.373788787
12435.936	0.37281562
12495.994	0.37149321
12555.989	0.369614205
12615.938	0.367414687
12675.989	0.365082673
12735.938	0.361882344
12796.044	0.361826452
12856.017	0.36184235
12915.945	0.36033915
12976.029	0.360394686
13035.936	0.360287077
13095.951	0.360196951
13156.02	0.360146045
13215.937	0.361051202
13276.033	0.360766478
13335.956	0.358972207
13396.014	0.357996035
13456.027	0.358387743
13516.017	0.359376359
13575.997	0.359638983
13635.94	0.35839548
13695.959	0.357353084
13756.034	0.358715733
13816	0.358651855
13876.048	0.355656268
13935.949	0.354398534
13996.024	0.355456828
14055.958	0.357521826
14116.041	0.356979514
14175.968	0.354878783
14235.974	0.354231006
14296.023	0.356075699
14356.025	0.35604155
14416.018	0.353828255
14475.965	0.353304714
14536.044	0.352604652
14596.044	0.353232142
14655.936	0.353786998
14715.952	0.354595084
14775.971	0.354785125
14835.999	0.353885571
14896.047	0.354620727
14956.009	0.357501819
15016.026	0.357703478
15075.997	0.354497551
15135.997	0.354834681
15195.965	0.358590251
15256.03	0.361566548
15315.977	0.35816629
15376.036	0.352219889
15436.012	0.352210888
15495.993	0.356449855
15555.999	0.359494813
15615.943	0.357575072
15676.035	0.355406496
15736.031	0.354718326
15795.998	0.353057963
15856.001	0.356383991
15915.973	0.361359896
15976.048	0.360182697
16035.936	0.355432983
16096.032	0.352853416
16155.977	0.355026468
16216.113	0.357203357
16275.939	0.358858865
16335.957	0.358380901
16396.029	0.353949742
16456.014	0.351877327
16516.033	0.355770065
16576.026	0.359359362
16636.027	0.360793037
16696.015	0.357702046
16755.988	0.353691231
16815.984	0.35343864
16875.944	0.353800723
16935.972	0.357896479
16995.95	0.358885082
17055.975	0.355434278
17115.949	0.351793861
17176.004	0.35172598
17236.04	0.356812018
17296.021	0.36083919
17355.94	0.359865248
17415.953	0.356010034
17475.988	0.354855465
17536.046	0.356081042
17596.04	0.359957743
17656.019	0.362267206
17716.018	0.36217876
17776.007	0.360792181
17836.034	0.358449
17895.987	0.359967689
17955.966	0.363254502
18015.941	0.365636569
18076.021	0.365000525
18136.049	0.361350062
18195.939	0.359881633
18256.011	0.361769434
18316.006	0.364191233
18375.989	0.366289462
18436.048	0.366132942
18496.002	0.362292358
18556.002	0.359904631
18615.963	0.362635528
18675.968	0.365112697
18736.033	0.366410987
18796.02	0.366130812
18856.029	0.363289067
18915.995	0.361505511
18976.02	0.364244038
19035.99	0.368151774
19096.007	0.367878909
19155.996	0.365781342
19216.018	0.362526552
19275.943	0.36166519
19336.003	0.363859203
19395.942	0.36593648
19455.994	0.367667281
19515.945	0.366282711
19575.999	0.361783175
19636.026	0.361828007
19695.937	0.36582846
19756.047	0.368328921
19816.02	0.368015215
19875.948	0.363935419
19936.015	0.361117176
19996.023	0.361917714
20056.019	0.364106046
20115.957	0.364804722
20175.961	0.364823327
20235.971	0.362895815
20295.949	0.36147711
20356.042	0.363674049
20415.999	0.366417382
20475.989	0.366487577
20536.016	0.36283439
20595.967	0.359708339
20656.763	0.360079358
20715.992	0.364248278
20776.007	0.366046629
20835.992	0.365155503
20895.999	0.362425484
20955.948	0.358829191
21015.967	0.3608665
21075.976	0.364835611
21135.94	0.366963052
21195.981	0.366543577
21255.949	0.364445263
21315.984	0.362409336
21375.957	0.362710933
21436.044	0.364629182
21496.029	0.366702521
21555.997	0.368118588
21616	0.365878942
21676.001	0.362983025
21735.985	0.365676107
21795.979	0.368727136
21856.002	0.368987625
21916.043	0.367649581
21975.982	0.362060881
22036.042	0.358882768
22095.982	0.360767421
22156.048	0.361955838
22215.971	0.361811291
22276.012	0.360408978
22335.999	0.35827115
22396.011	0.357900369
22455.954	0.358226786
22515.995	0.35922743
22576.04	0.359738165
22636.031	0.357642929
22700.002	0.355665369
22761.337	0.356666595
22823.96	0.357040743
22883.936	0.358000254
22943.936	0.359883239
23003.948	0.357814085
23064.007	0.3583125
23124.036	0.360907628
23187.829	0.362277602
23246.955	0.362688707
23307.032	0.368325158
23367.025	0.37452678
23427.021	0.37725279
23486.948	0.384066562
23547.025	0.394608171
23606.993	0.402723638
23666.955	0.405295055
23728.053	0.410041598
23787.009	0.416152776
23846.96	0.419456062
23906.966	0.430908948
23966.982	0.439830651
24027.031	0.447132945
24087.025	0.3739273
24146.936	0.238864673
24206.964	0.184649913
24266.982	0.189654251
24327.038	0.196324281
24386.963	0.191978656
24446.989	0.188853509
24506.95	0.191570719
24567.038	0.19402406
24626.95	0.19480821
24687.005	0.196469893
24746.96	0.19776408
24807.005	0.197124862
24867.367	0.199440431
